gene,tpm,percentile,status
EIF2B2,35.96,92.4,EXPRESSED
KCNK1,35.94,92.4,EXPRESSED
ERCC6L2,35.93,92.4,EXPRESSED
TLCD5,35.9,92.4,EXPRESSED
ATP6V0B,35.88,92.4,EXPRESSED
BTN3A2,35.87,92.4,EXPRESSED
TBC1D20,35.85,92.4,EXPRESSED
TNKS1BP1,35.84,92.4,EXPRESSED
TMEM268,35.71,92.4,EXPRESSED
SNX19,35.71,92.4,EXPRESSED
CRCP,35.66,92.4,EXPRESSED
DFFA,35.63,92.4,EXPRESSED
IFNAR1,35.62,92.4,EXPRESSED
ATP5MGL,35.55,92.4,EXPRESSED
MR1,35.53,92.4,EXPRESSED
SNN,35.48,92.3,EXPRESSED
SAMSN1,35.48,92.3,EXPRESSED
PTPRC,35.46,92.3,EXPRESSED
GSTCD,35.46,92.3,EXPRESSED
ABCC5,35.41,92.3,EXPRESSED
NCLN,35.41,92.3,EXPRESSED
CISD1,35.4,92.3,EXPRESSED
TRMT1,35.38,92.3,EXPRESSED
PGS1,35.38,92.3,EXPRESSED
ARAP1,35.34,92.3,EXPRESSED
SFXN3,35.31,92.3,EXPRESSED
CCDC112,35.28,92.3,EXPRESSED
ELOVL4,35.27,92.3,EXPRESSED
IL3RA,35.27,92.3,EXPRESSED
NDUFC1,35.26,92.3,EXPRESSED
VAMP2,35.25,92.3,EXPRESSED
MAN2B1,35.23,92.3,EXPRESSED
CTSF,35.22,92.3,EXPRESSED
NCKAP1L,35.19,92.3,EXPRESSED
TM2D2,35.14,92.3,EXPRESSED
MTCH1,35.13,92.3,EXPRESSED
TLCD3A,35.1,92.3,EXPRESSED
DPY19L3,35.08,92.3,EXPRESSED
PIAS2,35.08,92.3,EXPRESSED
USP30,35.03,92.3,EXPRESSED
MED24,35.03,92.3,EXPRESSED
FAXDC2,35.03,92.3,EXPRESSED
CHST14,34.98,92.2,EXPRESSED
PSMD1,34.96,92.2,EXPRESSED
SNX16,34.96,92.2,EXPRESSED
SV2A,34.91,92.2,EXPRESSED
SNAP23,34.9,92.2,EXPRESSED
PGAP1,34.89,92.2,EXPRESSED
BMPR1A,34.89,92.2,EXPRESSED
SLC35E1,34.88,92.2,EXPRESSED
GLMP,34.87,92.2,EXPRESSED
COL5A3,34.84,92.2,EXPRESSED
RIPK1,34.8,92.2,EXPRESSED
NPC1,34.75,92.2,EXPRESSED
SUSD1,34.71,92.2,EXPRESSED
KIAA1958,34.68,92.2,EXPRESSED
WDHD1,34.67,92.2,EXPRESSED
MAP2,34.66,92.2,EXPRESSED
MAN1B1,34.66,92.2,EXPRESSED
BFSP1,34.65,92.2,EXPRESSED
TRPC4,34.64,92.2,EXPRESSED
ADAM20,34.61,92.2,EXPRESSED
RNF167,34.6,92.2,EXPRESSED
FAM234A,34.58,92.2,EXPRESSED
SPPL2A,34.58,92.2,EXPRESSED
CD160,34.42,92.2,EXPRESSED
RAD52,34.41,92.2,EXPRESSED
ZNF783,34.41,92.2,EXPRESSED
KNSTRN,34.38,92.2,EXPRESSED
BTN3A1,34.37,92.2,EXPRESSED
CMKLR1,34.27,92.1,EXPRESSED
NAALAD2,34.26,92.1,EXPRESSED
FGD1,34.25,92.1,EXPRESSED
CPEB3,34.24,92.1,EXPRESSED
SPATA6,34.22,92.1,EXPRESSED
PIK3IP1,34.22,92.1,EXPRESSED
NOTCH1,34.22,92.1,EXPRESSED
TNFRSF10D,34.21,92.1,EXPRESSED
ITSN1,34.2,92.1,EXPRESSED
TNFSF10,34.15,92.1,EXPRESSED
CUTA,34.13,92.1,EXPRESSED
CCDC97,34.11,92.1,EXPRESSED
AAK1,34.05,92.1,EXPRESSED
STX3,34.03,92.1,EXPRESSED
GALNT18,34.02,92.1,EXPRESSED
PSMC5,34.01,92.1,EXPRESSED
SLC25A28,33.99,92.1,EXPRESSED
MPP1,33.94,92.1,EXPRESSED
BEND6,33.93,92.1,EXPRESSED
CAMKK2,33.93,92.1,EXPRESSED
SIGLEC1,33.93,92.1,EXPRESSED
CHID1,33.91,92.1,EXPRESSED
NPL,33.91,92.1,EXPRESSED
IER3,33.9,92.1,EXPRESSED
LAYN,33.87,92.1,EXPRESSED
HSDL1,33.79,92.1,EXPRESSED
TEX2,33.77,92.1,EXPRESSED
AAMP,33.67,92.1,EXPRESSED
NPR2,33.66,92.1,EXPRESSED
ITGAM,33.65,92.0,EXPRESSED
TTN,33.63,92.0,EXPRESSED
C9orf72,33.62,92.0,EXPRESSED
SHARPIN,33.61,92.0,EXPRESSED
MAPK9,33.6,92.0,EXPRESSED
PAG1,33.59,92.0,EXPRESSED
PACC1,33.58,92.0,EXPRESSED
MMD,33.57,92.0,EXPRESSED
LYST,33.49,92.0,EXPRESSED
FAM234B,33.49,92.0,EXPRESSED
CD1D,33.48,92.0,EXPRESSED
FLVCR1,33.44,92.0,EXPRESSED
GRK4,33.42,92.0,EXPRESSED
TNFRSF1B,33.42,92.0,EXPRESSED
VANGL2,33.41,92.0,EXPRESSED
VPS35L,33.39,92.0,EXPRESSED
CLCN6,33.39,92.0,EXPRESSED
DAPK1,33.38,92.0,EXPRESSED
RAB3GAP2,33.33,92.0,EXPRESSED
MARCHF8,33.3,92.0,EXPRESSED
RNF148,33.19,92.0,EXPRESSED
FCGR3A,33.17,92.0,EXPRESSED
PIGT,33.15,92.0,EXPRESSED
PCDH12,33.14,92.0,EXPRESSED
ATP5MG,33.13,92.0,EXPRESSED
PIK3CG,33.09,92.0,EXPRESSED
GCC1,33.08,92.0,EXPRESSED
CALN1,33.08,92.0,EXPRESSED
ADK,33.07,91.9,EXPRESSED
SLC25A16,33.06,91.9,EXPRESSED
FLVCR2,33.05,91.9,EXPRESSED
STARD3NL,33.05,91.9,EXPRESSED
PCDHGA3,33.02,91.9,EXPRESSED
TAF1B,33.0,91.9,EXPRESSED
TANGO6,32.98,91.9,EXPRESSED
LMCD1,32.94,91.9,EXPRESSED
PLBD2,32.93,91.9,EXPRESSED
AFG3L2,32.91,91.9,EXPRESSED
H6PD,32.87,91.9,EXPRESSED
KCNJ3,32.85,91.9,EXPRESSED
PLA2R1,32.81,91.9,EXPRESSED
TBXA2R,32.73,91.9,EXPRESSED
UPF3A,32.71,91.9,EXPRESSED
SQLE,32.66,91.9,EXPRESSED
TMEM175,32.66,91.9,EXPRESSED
SMIM18,32.66,91.9,EXPRESSED
SMIM13,32.53,91.9,EXPRESSED
TMBIM1,32.47,91.9,EXPRESSED
CNIH4,32.39,91.8,EXPRESSED
MYO10,32.37,91.8,EXPRESSED
BCL2L1,32.35,91.8,EXPRESSED
SLC18B1,32.32,91.8,EXPRESSED
WDR13,32.31,91.8,EXPRESSED
RPGRIP1L,32.3,91.8,EXPRESSED
EDRF1,32.28,91.8,EXPRESSED
PIGG,32.27,91.8,EXPRESSED
LDB2,32.23,91.8,EXPRESSED
LDAH,32.19,91.8,EXPRESSED
MIEF1,32.13,91.8,EXPRESSED
MSMO1,32.13,91.8,EXPRESSED
FAM210B,32.09,91.8,EXPRESSED
ESAM,32.03,91.8,EXPRESSED
ACVR2A,32.02,91.8,EXPRESSED
IMMP2L,31.98,91.8,EXPRESSED
CD46,31.97,91.8,EXPRESSED
CPT1A,31.97,91.8,EXPRESSED
RHBDD1,31.96,91.8,EXPRESSED
SCAP,31.94,91.8,EXPRESSED
GALNT2,31.91,91.8,EXPRESSED
MAST2,31.82,91.8,EXPRESSED
FZD3,31.72,91.8,EXPRESSED
DENND4B,31.69,91.8,EXPRESSED
LMAN2L,31.67,91.8,EXPRESSED
TMEM170B,31.66,91.8,EXPRESSED
AMER1,31.65,91.8,EXPRESSED
ZNG1B,31.64,91.8,EXPRESSED
TMEM11,31.62,91.8,EXPRESSED
STRN4,31.55,91.8,EXPRESSED
MCTP1,31.54,91.8,EXPRESSED
MPG,31.44,91.7,EXPRESSED
SGMS1,31.44,91.7,EXPRESSED
ZNF397,31.4,91.7,EXPRESSED
SLC9A8,31.34,91.7,EXPRESSED
MICAL3,31.29,91.7,EXPRESSED
AUTS2,31.22,91.7,EXPRESSED
SSH1,31.22,91.7,EXPRESSED
IGSF21,31.17,91.7,EXPRESSED
TMEM70,31.16,91.7,EXPRESSED
WDR53,31.11,91.7,EXPRESSED
ACSS2,31.04,91.7,EXPRESSED
CD34,31.04,91.7,EXPRESSED
AXIN2,31.03,91.7,EXPRESSED
MKNK1,31.01,91.7,EXPRESSED
JPT2,31.0,91.7,EXPRESSED
GPR89B,30.95,91.7,EXPRESSED
MAK,30.95,91.7,EXPRESSED
SPATA31C2,30.92,91.7,EXPRESSED
LAIR1,30.89,91.7,EXPRESSED
NDUFB1,30.87,91.7,EXPRESSED
DPM2,30.83,91.6,EXPRESSED
GBP1,30.82,91.6,EXPRESSED
CSNK1E,30.81,91.6,EXPRESSED
SDF2,30.8,91.6,EXPRESSED
RAF1,30.77,91.6,EXPRESSED
ANKRD46,30.75,91.6,EXPRESSED
RASD1,30.72,91.6,EXPRESSED
IL1R2,30.71,91.6,EXPRESSED
STIL,30.71,91.6,EXPRESSED
MFSD8,30.67,91.6,EXPRESSED
USP19,30.66,91.6,EXPRESSED
SMIM3,30.63,91.6,EXPRESSED
STK10,30.63,91.6,EXPRESSED
PCDHGA6,30.58,91.6,EXPRESSED
ALG10,30.57,91.6,EXPRESSED
DPY19L1,30.57,91.6,EXPRESSED
RPL9,30.57,91.6,EXPRESSED
REEP4,30.56,91.6,EXPRESSED
DENND1B,30.53,91.6,EXPRESSED
SACM1L,30.52,91.6,EXPRESSED
DAPK3,30.51,91.6,EXPRESSED
TSSK4,30.5,91.6,EXPRESSED
SNRNP40,30.44,91.6,EXPRESSED
SFXN4,30.34,91.6,EXPRESSED
F2RL2,30.33,91.6,EXPRESSED
TGM2,30.33,91.6,EXPRESSED
TMEM140,30.33,91.6,EXPRESSED
GLRB,30.31,91.6,EXPRESSED
ADGRL1,30.27,91.5,EXPRESSED
PLEKHO2,30.26,91.5,EXPRESSED
NCAM2,30.26,91.5,EXPRESSED
BACE1,30.24,91.5,EXPRESSED
SHROOM2,30.24,91.5,EXPRESSED
TSPAN15,30.21,91.5,EXPRESSED
PHLDB1,30.19,91.5,EXPRESSED
ADGRL2,30.17,91.5,EXPRESSED
PLPPR1,30.1,91.5,EXPRESSED
RNF130,30.08,91.5,EXPRESSED
RNF133,30.04,91.5,EXPRESSED
PCDHGA9,30.01,91.5,EXPRESSED
HBEGF,29.97,91.5,EXPRESSED
UBE2D1,29.93,91.5,EXPRESSED
PHTF1,29.91,91.5,EXPRESSED
EMC1,29.89,91.5,EXPRESSED
ARHGAP24,29.88,91.5,EXPRESSED
EXT2,29.86,91.5,EXPRESSED
SURF1,29.86,91.5,EXPRESSED
IFITM1,29.82,91.5,EXPRESSED
CD86,29.78,91.5,EXPRESSED
TMEM219,29.77,91.5,EXPRESSED
PAQR3,29.74,91.5,EXPRESSED
SEL1L3,29.73,91.5,EXPRESSED
IRAK4,29.72,91.5,EXPRESSED
SPRY4,29.72,91.5,EXPRESSED
ANAPC1,29.65,91.5,EXPRESSED
KCNH8,29.62,91.5,EXPRESSED
RIC8A,29.61,91.4,EXPRESSED
UBA7,29.56,91.4,EXPRESSED
EFNB1,29.53,91.4,EXPRESSED
EPHB4,29.51,91.4,EXPRESSED
EIF5A,29.49,91.4,EXPRESSED
SLC38A10,29.47,91.4,EXPRESSED
CACHD1,29.47,91.4,EXPRESSED
TRAM1L1,29.47,91.4,EXPRESSED
TBXAS1,29.46,91.4,EXPRESSED
SEC22B,29.44,91.4,EXPRESSED
S100A9,29.42,91.4,EXPRESSED
DRAM1,29.42,91.4,EXPRESSED
MFSD11,29.38,91.4,EXPRESSED
TRIQK,29.37,91.4,EXPRESSED
DERL2,29.35,91.4,EXPRESSED
CUEDC1,29.35,91.4,EXPRESSED
PRAF2,29.35,91.4,EXPRESSED
ZDHHC9,29.34,91.4,EXPRESSED
LMBRD1,29.33,91.4,EXPRESSED
HAVCR2,29.33,91.4,EXPRESSED
TMEM44,29.31,91.4,EXPRESSED
PIGB,29.28,91.4,EXPRESSED
EGFR,29.26,91.4,EXPRESSED
CYFIP2,29.26,91.4,EXPRESSED
RMDN3,29.26,91.4,EXPRESSED
POR,29.24,91.4,EXPRESSED
MYCT1,29.21,91.4,EXPRESSED
SLC9A1,29.21,91.4,EXPRESSED
MT-ND4,29.2,91.4,EXPRESSED
ADGRG6,29.17,91.4,EXPRESSED
ENTPD7,29.09,91.3,EXPRESSED
IL10RA,29.05,91.3,EXPRESSED
ANKS1A,28.99,91.3,EXPRESSED
TCIM,28.97,91.3,EXPRESSED
THSD7A,28.92,91.3,EXPRESSED
SLC25A44,28.88,91.3,EXPRESSED
ARHGAP26,28.84,91.3,EXPRESSED
SAMD1,28.82,91.3,EXPRESSED
GPR75,28.8,91.3,EXPRESSED
TMEM65,28.78,91.3,EXPRESSED
LRRN1,28.75,91.3,EXPRESSED
KNTC1,28.74,91.3,EXPRESSED
JAM3,28.74,91.3,EXPRESSED
SLC20A2,28.73,91.3,EXPRESSED
FMR1NB,28.72,91.3,EXPRESSED
TMBIM4,28.72,91.3,EXPRESSED
ZDHHC6,28.7,91.3,EXPRESSED
TDG,28.68,91.3,EXPRESSED
RNF150,28.67,91.3,EXPRESSED
ERVFRD-1,28.67,91.3,EXPRESSED
CHL1,28.66,91.3,EXPRESSED
ZFYVE27,28.65,91.3,EXPRESSED
NDUFB2,28.64,91.3,EXPRESSED
NECTIN3,28.64,91.3,EXPRESSED
RPAP2,28.6,91.3,EXPRESSED
ANPEP,28.6,91.3,EXPRESSED
CRELD2,28.58,91.3,EXPRESSED
TRDN,28.57,91.3,EXPRESSED
GPR27,28.53,91.3,EXPRESSED
ATG7,28.52,91.3,EXPRESSED
ENPP4,28.48,91.2,EXPRESSED
SLC25A51,28.48,91.2,EXPRESSED
PCNX2,28.47,91.2,EXPRESSED
TMEM131L,28.44,91.2,EXPRESSED
LILRB4,28.44,91.2,EXPRESSED
ENPP1,28.43,91.2,EXPRESSED
KCNJ13,28.43,91.2,EXPRESSED
TPST2,28.35,91.2,EXPRESSED
IGSF3,28.34,91.2,EXPRESSED
ARHGEF40,28.34,91.2,EXPRESSED
PRKCE,28.28,91.2,EXPRESSED
SELENOK,28.28,91.2,EXPRESSED
TES,28.25,91.2,EXPRESSED
SYVN1,28.24,91.2,EXPRESSED
ASAP2,28.21,91.2,EXPRESSED
PCDHGB4,28.21,91.2,EXPRESSED
TENT4B,28.17,91.2,EXPRESSED
ARHGAP1,28.17,91.2,EXPRESSED
CRYAB,28.15,91.2,EXPRESSED
IGSF8,28.15,91.2,EXPRESSED
PLXNA1,28.11,91.2,EXPRESSED
LRFN5,28.11,91.2,EXPRESSED
CYB5R3,28.03,91.2,EXPRESSED
DVL1,28.02,91.2,EXPRESSED
EHD2,28.01,91.2,EXPRESSED
LRRC37A2,27.98,91.2,EXPRESSED
ATP7A,27.97,91.2,EXPRESSED
MEGF8,27.9,91.2,EXPRESSED
PCDHGA11,27.79,91.1,EXPRESSED
MFN2,27.78,91.1,EXPRESSED
WAS,27.76,91.1,EXPRESSED
PTPRE,27.76,91.1,EXPRESSED
PLCB1,27.72,91.1,EXPRESSED
TMEM14B,27.72,91.1,EXPRESSED
FAN1,27.71,91.1,EXPRESSED
PARM1,27.71,91.1,EXPRESSED
OR52N2,27.71,91.1,EXPRESSED
PHPT1,27.7,91.1,EXPRESSED
ZNF18,27.68,91.1,EXPRESSED
HMMR,27.67,91.1,EXPRESSED
LYPLA1,27.67,91.1,EXPRESSED
MT-ND1,27.61,91.1,EXPRESSED
ATP8B4,27.61,91.1,EXPRESSED
TMEM62,27.57,91.1,EXPRESSED
CNNM3,27.55,91.1,EXPRESSED
SLC38A6,27.54,91.1,EXPRESSED
SLC24A1,27.53,91.1,EXPRESSED
MYH11,27.52,91.1,EXPRESSED
SLC7A6,27.52,91.1,EXPRESSED
ZDHHC4,27.42,91.1,EXPRESSED
DGKH,27.4,91.1,EXPRESSED
ZNRF3,27.38,91.1,EXPRESSED
GRAMD2B,27.38,91.1,EXPRESSED
SLC38A1,27.38,91.1,EXPRESSED
DMAC1,27.37,91.1,EXPRESSED
IPCEF1,27.36,91.1,EXPRESSED
AQP1,27.3,91.0,EXPRESSED
TM6SF1,27.26,91.0,EXPRESSED
EPB41L5,27.23,91.0,EXPRESSED
ITGAX,27.22,91.0,EXPRESSED
SLC16A4,27.21,91.0,EXPRESSED
ZNF333,27.18,91.0,EXPRESSED
ZDHHC21,27.17,91.0,EXPRESSED
SCIN,27.15,91.0,EXPRESSED
ITGA9,27.15,91.0,EXPRESSED
CSNK1G1,27.14,91.0,EXPRESSED
ATRNL1,27.06,91.0,EXPRESSED
PTGDR,27.03,91.0,EXPRESSED
TMEM128,26.98,91.0,EXPRESSED
SDC1,26.97,91.0,EXPRESSED
TEK,26.93,91.0,EXPRESSED
MFSD6,26.91,91.0,EXPRESSED
HLA-DRB5,26.9,91.0,EXPRESSED
OR52N4,26.88,91.0,EXPRESSED
CLCN4,26.86,91.0,EXPRESSED
FAS,26.86,91.0,EXPRESSED
TMEM144,26.83,91.0,EXPRESSED
TMEM158,26.82,91.0,EXPRESSED
TMEM94,26.82,91.0,EXPRESSED
KLHL7,26.82,91.0,EXPRESSED
VCAM1,26.81,91.0,EXPRESSED
DNAJC16,26.8,91.0,EXPRESSED
FBXL2,26.8,90.9,EXPRESSED
PCSK5,26.78,90.9,EXPRESSED
MAP2K1,26.77,90.9,EXPRESSED
KCTD7,26.59,90.9,EXPRESSED
ACTR6,26.56,90.9,EXPRESSED
SEMA4D,26.52,90.9,EXPRESSED
NUDCD3,26.5,90.9,EXPRESSED
TMEM68,26.44,90.9,EXPRESSED
P3H4,26.43,90.9,EXPRESSED
USP21,26.42,90.9,EXPRESSED
NDUFA4,26.42,90.9,EXPRESSED
SCAMP3,26.4,90.9,EXPRESSED
AIG1,26.37,90.9,EXPRESSED
GLDN,26.35,90.9,EXPRESSED
LY6E,26.33,90.9,EXPRESSED
PAQR8,26.32,90.9,EXPRESSED
URGCP,26.31,90.9,EXPRESSED
CTDNEP1,26.31,90.9,EXPRESSED
GPAM,26.29,90.9,EXPRESSED
TAP1,26.29,90.9,EXPRESSED
CNNM4,26.25,90.9,EXPRESSED
DUS1L,26.25,90.8,EXPRESSED
PACS1,26.23,90.8,EXPRESSED
PIGP,26.23,90.8,EXPRESSED
STEAP1,26.19,90.8,EXPRESSED
SLC39A13,26.17,90.8,EXPRESSED
OR52E6,26.16,90.8,EXPRESSED
HMOX2,26.15,90.8,EXPRESSED
MARCHF9,26.14,90.8,EXPRESSED
MKKS,26.13,90.8,EXPRESSED
INTS12,26.13,90.8,EXPRESSED
TRAPPC13,26.1,90.8,EXPRESSED
TMEM161B,26.07,90.8,EXPRESSED
MT-ND6,26.0,90.8,EXPRESSED
NNAT,25.98,90.8,EXPRESSED
VTI1A,25.96,90.8,EXPRESSED
GPRC5B,25.96,90.8,EXPRESSED
AVL9,25.92,90.8,EXPRESSED
TMEM37,25.89,90.8,EXPRESSED
SYBU,25.89,90.8,EXPRESSED
MAP2K7,25.86,90.8,EXPRESSED
APBB1IP,25.82,90.7,EXPRESSED
MS4A14,25.78,90.7,EXPRESSED
APH1B,25.74,90.7,EXPRESSED
SEMA4B,25.74,90.7,EXPRESSED
TMPPE,25.72,90.7,EXPRESSED
TMEM182,25.72,90.7,EXPRESSED
AACS,25.64,90.7,EXPRESSED
TENM2,25.63,90.7,EXPRESSED
PCDHGA12,25.62,90.7,EXPRESSED
FBXO45,25.59,90.7,EXPRESSED
PARD6B,25.57,90.7,EXPRESSED
TMEM106A,25.56,90.7,EXPRESSED
SLC4A2,25.55,90.7,EXPRESSED
ELOVL6,25.5,90.7,EXPRESSED
ST7L,25.44,90.7,EXPRESSED
DMWD,25.35,90.7,EXPRESSED
ENTPD3,25.33,90.7,EXPRESSED
FHIP1B,25.31,90.7,EXPRESSED
RHOT2,25.19,90.6,EXPRESSED
TMEM135,25.16,90.6,EXPRESSED
SLC30A4,25.16,90.6,EXPRESSED
NOTCH4,25.06,90.6,EXPRESSED
EXTL3,25.06,90.6,EXPRESSED
SLC50A1,25.05,90.6,EXPRESSED
TMEM170A,25.04,90.6,EXPRESSED
GRIA4,25.03,90.6,EXPRESSED
ITPRIP,25.02,90.6,EXPRESSED
HFE,25.01,90.6,EXPRESSED
MAVS,25.01,90.6,EXPRESSED
CYTH4,24.99,90.6,EXPRESSED
TAS2R50,24.99,90.6,EXPRESSED
SLC27A3,24.99,90.6,EXPRESSED
QSOX1,24.96,90.6,EXPRESSED
SELENOM,24.94,90.6,EXPRESSED
RNF170,24.91,90.6,EXPRESSED
BTN2A2,24.91,90.6,EXPRESSED
PCDH1,24.8,90.6,EXPRESSED
AGRN,24.77,90.6,EXPRESSED
MFSD9,24.69,90.6,EXPRESSED
TMEM115,24.67,90.5,EXPRESSED
IGF2,24.56,90.5,EXPRESSED
IGSF11,24.54,90.5,EXPRESSED
BCL6B,24.53,90.5,EXPRESSED
PFDN1,24.48,90.5,EXPRESSED
GIPC1,24.48,90.5,EXPRESSED
TUB,24.43,90.5,EXPRESSED
CYP7B1,24.38,90.5,EXPRESSED
TDP1,24.37,90.5,EXPRESSED
MFSD5,24.36,90.5,EXPRESSED
MSRB2,24.34,90.5,EXPRESSED
ATP9B,24.32,90.5,EXPRESSED
PYGO2,24.3,90.5,EXPRESSED
IFRD2,24.29,90.5,EXPRESSED
NCKIPSD,24.28,90.5,EXPRESSED
RIC8B,24.26,90.5,EXPRESSED
ARRB2,24.24,90.5,EXPRESSED
TBC1D8,24.23,90.5,EXPRESSED
HUNK,24.21,90.5,EXPRESSED
RHBDF2,24.2,90.4,EXPRESSED
PLN,24.14,90.4,EXPRESSED
ERG28,24.14,90.4,EXPRESSED
FMO5,24.12,90.4,EXPRESSED
ABCC3,24.04,90.4,EXPRESSED
ATP5MF,24.03,90.4,EXPRESSED
SLC11A1,23.98,90.4,EXPRESSED
PTK2B,23.98,90.4,EXPRESSED
LMBR1L,23.96,90.4,EXPRESSED
SCRIB,23.95,90.4,EXPRESSED
TIMM21,23.89,90.4,EXPRESSED
MPDU1,23.88,90.4,EXPRESSED
SHANK3,23.88,90.4,EXPRESSED
TMEM243,23.88,90.4,EXPRESSED
POGLUT1,23.85,90.4,EXPRESSED
DHDDS,23.83,90.4,EXPRESSED
CLDN20,23.82,90.4,EXPRESSED
P2RY13,23.81,90.4,EXPRESSED
IFRD1,23.8,90.4,EXPRESSED
GJC1,23.8,90.4,EXPRESSED
GABRA3,23.8,90.4,EXPRESSED
LZTS2,23.79,90.4,EXPRESSED
GFOD1,23.79,90.4,EXPRESSED
SYMPK,23.78,90.3,EXPRESSED
SCUBE3,23.74,90.3,EXPRESSED
CCDC90B,23.71,90.3,EXPRESSED
TMEM230,23.71,90.3,EXPRESSED
ZDHHC13,23.71,90.3,EXPRESSED
SLC1A4,23.7,90.3,EXPRESSED
BCL2,23.67,90.3,EXPRESSED
PLD3,23.66,90.3,EXPRESSED
ART3,23.64,90.3,EXPRESSED
SDHD,23.63,90.3,EXPRESSED
IGHG3,23.62,90.3,EXPRESSED
CD72,23.61,90.3,EXPRESSED
APOL3,23.6,90.3,EXPRESSED
RNF166,23.57,90.3,EXPRESSED
SMG8,23.56,90.3,EXPRESSED
MRPL42,23.56,90.3,EXPRESSED
TREM2,23.55,90.3,EXPRESSED
RRM2,23.55,90.3,EXPRESSED
KITLG,23.5,90.3,EXPRESSED
SLC16A3,23.49,90.3,EXPRESSED
FKBP1A,23.49,90.3,EXPRESSED
ZNF571,23.48,90.3,EXPRESSED
CMTM7,23.47,90.3,EXPRESSED
BCAP31,23.47,90.3,EXPRESSED
PPP4C,23.46,90.3,EXPRESSED
PCDHGA2,23.46,90.3,EXPRESSED
PCDHGA10,23.43,90.3,EXPRESSED
GPR155,23.42,90.3,EXPRESSED
ADCK2,23.4,90.3,EXPRESSED
PAAF1,23.39,90.3,EXPRESSED
SLC23A1,23.37,90.3,EXPRESSED
MAN2A2,23.34,90.3,EXPRESSED
MLF1,23.32,90.3,EXPRESSED
SLC25A17,23.32,90.3,EXPRESSED
CLDN11,23.32,90.3,EXPRESSED
FPGS,23.31,90.2,EXPRESSED
MUSK,23.31,90.2,EXPRESSED
RTN3,23.3,90.2,EXPRESSED
PROCR,23.3,90.2,EXPRESSED
PIGU,23.28,90.2,EXPRESSED
USP20,23.27,90.2,EXPRESSED
NMT2,23.27,90.2,EXPRESSED
PGAP6,23.23,90.2,EXPRESSED
RPTOR,23.22,90.2,EXPRESSED
CABLES2,23.21,90.2,EXPRESSED
TNK2,23.21,90.2,EXPRESSED
CIB1,23.21,90.2,EXPRESSED
SREBF1,23.21,90.2,EXPRESSED
KIAA1328,23.18,90.2,EXPRESSED
BBOF1,23.16,90.2,EXPRESSED
EMC4,23.12,90.2,EXPRESSED
TMEM176B,23.12,90.2,EXPRESSED
CACNA2D1,23.11,90.2,EXPRESSED
PSKH1,23.1,90.2,EXPRESSED
SMYD4,23.09,90.2,EXPRESSED
PCDHB15,23.07,90.2,EXPRESSED
KANK1,23.06,90.2,EXPRESSED
FGD5,23.04,90.2,EXPRESSED
TTLL12,22.99,90.2,EXPRESSED
PCDHGB6,22.98,90.2,EXPRESSED
ME1,22.91,90.2,EXPRESSED
MAP3K12,22.89,90.2,EXPRESSED
BSDC1,22.87,90.2,EXPRESSED
SELPLG,22.82,90.2,EXPRESSED
RNF5,22.8,90.1,EXPRESSED
GRAMD4,22.79,90.1,EXPRESSED
CRYL1,22.78,90.1,EXPRESSED
CLSTN3,22.74,90.1,EXPRESSED
DLL4,22.74,90.1,EXPRESSED
PLPPR2,22.72,90.1,EXPRESSED
MFSD4B,22.72,90.1,EXPRESSED
RAD51B,22.71,90.1,EXPRESSED
NDRG2,22.68,90.1,EXPRESSED
SLC6A15,22.65,90.1,EXPRESSED
NSDHL,22.63,90.1,EXPRESSED
TSPAN9,22.61,90.1,EXPRESSED
FCGBP,22.61,90.1,EXPRESSED
ATP11A,22.61,90.1,EXPRESSED
PARD6G,22.58,90.1,EXPRESSED
KIAA2013,22.57,90.1,EXPRESSED
BET1,22.56,90.1,EXPRESSED
NELL2,22.56,90.1,EXPRESSED
CSAD,22.53,90.1,EXPRESSED
TIMM22,22.52,90.1,EXPRESSED
ATAT1,22.51,90.1,EXPRESSED
ARSB,22.5,90.1,EXPRESSED
PALMD,22.5,90.1,EXPRESSED
VANGL1,22.48,90.1,EXPRESSED
NPIPB3,22.46,90.1,EXPRESSED
IL17RA,22.41,90.1,EXPRESSED
THBD,22.38,90.1,EXPRESSED
AFAP1L2,22.37,90.0,EXPRESSED
COX8A,22.35,90.0,EXPRESSED
GLRX,22.35,90.0,EXPRESSED
CSMD3,22.32,90.0,EXPRESSED
ATP6V0A2,22.29,90.0,EXPRESSED
NECTIN2,22.23,90.0,EXPRESSED
AFG1L,22.21,90.0,EXPRESSED
LEPR,22.21,90.0,EXPRESSED
SUN2,22.16,90.0,EXPRESSED
DNAJB11,22.15,90.0,EXPRESSED
GPM6B,22.1,90.0,EXPRESSED
PEX12,22.08,90.0,EXPRESSED
C22orf39,21.99,90.0,EXPRESSED
TTC39C,21.99,90.0,EXPRESSED
PHEX,21.98,90.0,EXPRESSED
MICU3,21.86,90.0,EXPRESSED
POFUT2,21.86,90.0,EXPRESSED
GMIP,21.85,89.9,EXPRESSED
SLC27A4,21.76,89.9,EXPRESSED
TMUB2,21.73,89.9,EXPRESSED
GGH,21.72,89.9,EXPRESSED
ANKRD13B,21.69,89.9,EXPRESSED
LRRC8D,21.68,89.9,EXPRESSED
MT-CO1,21.67,89.9,EXPRESSED
FCGR2C,21.66,89.9,EXPRESSED
