ENSG00000288927.3	0	5	2
ENSG00000204518.3	13	0	13
ENSG00000226166.2	0	0	0
ENSG00000188984.12	7	5	2
ENSG00000157330.10	0	0	0
ENSG00000116726.5	11	9	2
ENSG00000116721.9	0	0	0
ENSG00000228338.2	0	0	0
ENSG00000239810.3	0	0	0
ENSG00000231103.2	0	0	0
ENSG00000179172.10	17	3	14
ENSG00000120952.4	20	7	13
ENSG00000243073.4	0	0	0
ENSG00000296105.1	0	0	0
ENSG00000187545.5	1	0	1
ENSG00000204510.6	0	0	0
ENSG00000207434.1	0	0	0
ENSG00000234064.1	0	0	0
ENSG00000232423.6	0	0	0
ENSG00000274178.2	0	0	0
ENSG00000274764.6	1	1	0
ENSG00000277058.3	0	0	0
ENSG00000229571.7	0	0	0
ENSG00000277862.1	0	0	0
ENSG00000236179.1	0	0	0
ENSG00000275774.3	0	0	0
ENSG00000290772.2	0	0	0
ENSG00000229978.2	0	0	0
ENSG00000297821.1	0	0	0
ENSG00000233336.1	0	0	0
ENSG00000280267.7	0	0	0
ENSG00000179412.11	0	0	0
ENSG00000204505.5	0	0	0
ENSG00000279169.3	0	0	0
ENSG00000279804.3	1	0	1
ENSG00000295394.1	0	0	0
ENSG00000250894.1	0	0	0
ENSG00000270601.5	0	0	0
ENSG00000231219.1	0	0	0
ENSG00000207511.1	0	0	0
ENSG00000182330.11	6	4	2
ENSG00000237700.2	1	1	0
ENSG00000204501.7	0	0	0
ENSG00000228229.2	0	0	0
ENSG00000204481.8	0	0	0
ENSG00000204480.9	18	12	6
ENSG00000204479.4	0	0	0
ENSG00000204478.11	0	0	0
ENSG00000307992.1	0	0	0
ENSG00000295011.1	0	0	0
ENSG00000162494.6	2	6	2
ENSG00000301663.1	0	0	0
ENSG00000259961.2	0	1	5
ENSG00000215909.3	0	0	0
ENSG00000162493.17	182	11	171
ENSG00000222952.1	0	0	0
ENSG00000237445.2	0	0	0
ENSG00000295237.1	0	0	0
ENSG00000253085.1	0	0	0
ENSG00000116731.23	7430	5	7425
ENSG00000289380.1	8	0	8
ENSG00000304226.1	0	0	0
ENSG00000189337.17	1142	22	1249
ENSG00000252151.1	0	0	0
ENSG00000231606.2	0	0	0
ENSG00000234593.4	1	1	0
ENSG00000302124.1	0	0	0
ENSG00000235829.1	0	0	0
ENSG00000287756.1	0	0	0
ENSG00000294214.1	0	0	0
ENSG00000294586.1	0	0	0
ENSG00000293964.1	0	0	0
ENSG00000175147.13	1	122	20
ENSG00000310342.1	0	0	0
ENSG00000171729.14	309	3	318
ENSG00000204464.8	123	119	4
ENSG00000215720.4	2	2	0
ENSG00000278480.1	0	0	0
ENSG00000142621.21	383	15	842
ENSG00000228140.3	0	22	1
ENSG00000233485.2	0	442	6
ENSG00000236045.1	0	0	0
ENSG00000142634.13	1207	11	1196
ENSG00000162438.12	0	0	0
ENSG00000142615.8	3	3	0
ENSG00000215704.10	14	75	3
ENSG00000132906.18	573	0	637
ENSG00000116138.13	2287	62	2410
ENSG00000251866.1	0	0	0
ENSG00000272510.1	0	158	2
ENSG00000116771.6	59	46	38
ENSG00000237301.2	2	1	1
ENSG00000235084.3	3	0	3
ENSG00000252417.1	0	0	0
ENSG00000294489.1	0	113	0
ENSG00000236500.1	0	0	0
ENSG00000197312.13	4327	0	4440
ENSG00000215695.2	0	0	0
ENSG00000271742.1	0	0	0
ENSG00000116786.14	1995	10	2232
ENSG00000237938.5	1	248	0
ENSG00000162461.8	65	5	102
ENSG00000224459.3	0	37	5
ENSG00000162460.7	4	2	2
ENSG00000297277.1	0	0	0
ENSG00000162458.13	559	12	547
ENSG00000179743.5	4	241	8
ENSG00000224321.1	0	2	0
ENSG00000233954.7	259	1	258
ENSG00000178715.8	10	9	4
ENSG00000065526.13	33384	319	33306
ENSG00000270620.1	0	0	0
ENSG00000116809.12	929	20	909
ENSG00000234607.2	29	29	0
ENSG00000231353.1	0	0	0
ENSG00000275503.1	0	0	0
ENSG00000224966.4	0	0	0
ENSG00000183888.4	0	0	0
ENSG00000233078.1	0	0	0
ENSG00000173641.18	1317	58	1259
ENSG00000186510.12	54	5	49
ENSG00000307216.1	0	0	0
ENSG00000232456.1	0	0	0
ENSG00000184908.20	0	0	0
ENSG00000185519.9	5	0	5
ENSG00000142627.13	5638	31	5607
ENSG00000227959.3	0	1	0
ENSG00000297531.1	0	0	0
ENSG00000142632.17	653	2	651
ENSG00000291077.2	0	0	0
